// public/problems.csv

外務卿（がいむきょう）(大臣)の井上馨（かおる）が行った，鹿鳴館（ろくめいかん）で舞踏会（ぶとうかい）を開くなどの政策を何というか。,欧化政策
1894年， イギリスとの条約で領事裁判権を撤廃した外務大臣はだれか。,陸奥宗光
1911年，アメリカとの条約で関税自主権を完全に回復した外務大臣はだれか。,小村寿太郎
1894年，朝鮮で，外国勢力の排除と政治改革をめざして東学の信者と農民が兵をあげたできごとを何というか。,甲午農民戦争
甲午農民戦争（こうごのうみんせんそう）をきっかけにして始まった日本と清との戦争を何というか。,日清戦争
日清戦争の結果，日本と清との間で結ばれた講和条約を何というか。,下関条約
ロシアとドイツ・フランスが，遼東半島を清へ返還するよう日本に要求してきたことを何というか。,三国干渉
欧米諸国の侵略に反対した中国の人々が起こし，1900年には北京の外国公使館を包囲するまでに広がった事件を何というか。,義和団事件
ロシアの南下に対抗するために，日本とイギリスが1902年に結んだ同盟を何というか。,日英同盟
満州と韓国の支配をめぐって，日本とロシアとの間で始まった戦争を何というか,日露戦争
日露戦争の結果，日本とロシアとの間で結ばれた講和条約を何というか。,ポーツマス条約
ポーツマス条約の内容に反対し，東京で起こった暴動を何というか。,日比谷焼き打ち事件
1910年，軍隊の力を背景に，日本が朝鮮を植民地にしたことを何というか,韓国併合
三民主義を唱え 中国の革命運動を指導した人物はだれか。,孫文
1911年に武昌（ブショウ）で軍隊が起こした反乱から革命運動が全国に広がって多くの省が清から独立し翌年、共和国を建国した革命を何というか。,辛亥革命
辛亥革命の際に，南京を首都として建てられた国を何というか。,中華民国
日本の産業革命は，軽工業と重化学工業のどちらからおこったか,軽工業
日清戦争での賠償金をもとに北九州につくられた官営の製鉄所を何というか。,八幡製鉄所
労働争議が増加する中，日露戦争後に政府が労働時間の制限などを定めたものを何というか。,工場法
天皇の暗殺を計画したとして，多くの社会主義者が逮捕された事件を何というか。,大逆事件
社会民主党を結成した中心人物で，大逆事件で処刑されたのはだれか。,幸徳秋水
日本経済に大きな力をおよぼした三井・三菱・住友・安田などの資本家を何とよぶか。,財閥
足尾銅山鉱毒事件の解決に尽力した，栃木県の衆議院議員はだれか。,田中正造
岡倉天心とともに日本の美術の復興に努めたアメリカ人はだれか。,フェノロサ
「無我（むが）」などの作品を残し，日本画の革新運動を進めた人物はだれか。 ,横山大観
フランスに留学して絵画を学び，「湖畔」などの作品を残した人物はだれか。,黒田清輝
ロダンに師事し，欧米風の近代的な彫刻を残した人物はだれか。,荻原守衛
「荒城の月」や「花」などを作曲した人物はだれか。,滝廉太郎
小説で口語表現を使い，言文一致（げんぶんいっち）を始めた人物はだれか。,二葉亭四迷
「たけくらべ」などをあらわした女性の文学者はだれか。,樋ロー葉
欧米の文明に接した知識人の姿をえがき，「坊っちゃん」などをあらわた人物はだれか。,夏目漱石
ドイツに留学し，「舞姫（まいひめ）」などのロマン主義的な作品を残した人物はだれか。軍医でもあつた。,森鴎外
日露戦争後，義務教育は何年になったか。,６年
破傷風の血清療法を発見した細菌学者はだれか。,北里柴三郎
アフリカで黄熱病の病原体を研究した細菌学者はだれか。,野ロ英世
1886年にイギリス船が沈没し 日本人乗客全員が水死したにもかかわらず、イギリス人船長が軽いばつですんだ事件を何というか。,ノルマントン号事件
日清戦争の戦争の講和条約は何という条約か。,下関条約
1897年、朝鮮は何という国名に改称したか。,大韓帝国（韓国）
ロシアがドイツ、フランスとともに下関条約で獲得した地域を清に返還するように日本に勧告したことを何というか,三国干渉
三国干渉で返還を勧告され、日本がこれを受け入れて清に返還した地域はどこか。,遼東半島
日露戦争の戦場にいる弟の身を案じて、「君死にたまふことなかれ」を発表した歌人はだれか。,与謝野晶子
ポーツマス条約で、日本が南半分を得た地域はどこか。,樺太
ポーツマス条約で、ロシアが日本の優越権を認めた国はどこか。,韓国
日本が韓国を併合して植民地化したあと、武力を背景にした植民地支配を進めた日本の機関を何というか。,朝鮮総督府
1911年に中国でおこった革命を何というか。,辛亥革命
栃木県の銅山から流れ出した鉱毒が、渡良瀬川（わたらせがわ）流域に大きな被害をあたえる事件がおこった。この銅山を何というか,足尾銅山
「湖畔」をはじめとする、印象派の明るい画風で知られる画家はだれか,黒田清輝
「荒城の月」、「花」などを作曲し，洋楽の道を開いた音楽家はだれか。,滝廉太郎
二葉亭四迷（ふたばてい しめい）らが主張した、文語の表現にかわって、考えたように、また話すように文章を書く手法を何というか。,言文一致
女性文学者のうち、「たけくらべ」などの小説をあらわした人物はだれか。,樋ロ一葉
「坊っちゃん」などの小説をあらわした人物はだれか。,夏目漱石
赤痢菌を発見した人物はだれか。,志賀潔
 エクアドルで黄熱病の病原体を研究した人物はだれか。,野ロ英世
19世紀末に，ドイツがオーストリア ・イタリアとの間で結成した同盟を何というか。,三国同盟
20世紀はじめのヨーロッパで， イギリス・フランス・ロシアによってつくられた，三国の協調関係を何というか。,三国協商
ヨーロッパ諸国の紛争が絶えなかったことから，「ヨーロッパの火薬庫」とよばれたのはどこか。,バルカン半島
セルビアの青年がオーストリア皇太子夫妻を暗殺した事件をきっかけに始まった世界大戦を何というか。,第一次世界大戦
１９１７年ロシアで起きた世界ではじめて社会主義国を誕生させた革命を何というか？,ロシア革命
ロシア革命を指導した人物はだれか。,レーニン
ロシアの革命の結果，1922年に成立した世界最初の社会主義国を何というか。 ,ソビエト社会主義共和国連邦（ソ連）
第一次世界大戦後，連合国とドイツとのあいだに結ばれた講和条約を何というか。（ドイツは多額の賠償金の支払いを命じられた）,ベルサイユ条約
第一次世界大戦の戦争後，世界平和を守るためにつくられた世界初の国際機構を何とうか。,国際連盟
1921年，軍備縮小などについての問題を話し合う会議がアメリカで開かれた。この会讓を何というか。,ワシントン会議
1919年にドイツで制定され，満20歳以上の男女の普通選挙や国民の働く権利を保障することなどを決めた憲法を一般に何というか。,ワイマ一ル憲法
第一次世界大戦の戦争で日本がドイツに宣戦して占領したのは，ドイツが支配していた中国の何という半島か。,山東半島
第一次世界大戦の戦争中，中国での利権を拡大しようとして，日本が中国政府に対して出した要求を何というか。,二十一か条の要求
1919年，北京で学生が講和条約への反対運動をおこしたことから始まった運動を何というか。,五・四運動
五四運動ののち，孫文らが民族自立と国家の統一をめざしてつくった政党を何というか？,中国国民党
1919年に，朝蘇のソウルで，人々が日本からの独立を求めておこした運動を何というか。,三・一独立運動
イギリスからの自治を求めて民族運動をおし進めたインドの指導者はだれか。,ガンディー
官僚や軍人中心の政治に対し，憲法を守り，議会中心の政治を求めた運動を何というか。,護憲運動
大正時代に高まった，民主主義や自由主義を求める動きを何というか。,大正デモクラシー
民本主義をとなえ，普通選挙による政党政治の確立をめざした人物はだれか,吉野作造
1918年，富山県の漁村の主婦たちによる事件を発端として全国に広がった，米の安売りを求める運動を何というか。,米騒動
米騒動の直後，首相に就任し，本格的な政党内閣をつくったのはだれか。,原敬
原敬（はらたかし）が所属した政党名を書け。,立憲政友会
1924年にふたたび行われた護憲運動ののちに首相についたのはだれか。,加藤高明
加藤高明の内閣以降８年間にわたって，政党の総裁が内閣を組織することが慣例となったことを何というか。,憲政の常道
日本で満25歳以上の男子に選挙権をあたえる普通選挙法が成立したのは何年のことか。,1925年
普通選挙法の成立と同時に，共産主義の拡大をおさえるために制定された法律は何か。,治安維持法
大正時代に増加した，労働者が団結し，労働条件の改善などを要求しておこした争いを何というか。,労働争議
大正時代に増加した，小作人が団結し，地主に対して小作料の軽減などを要求しておこした争いを何というか。,小作争議
被差別部落の人々が人間としての平等を求め，1922年につくった組織を何というか。,全国水平社
1920年，女性の政治活動の自由などを求めて，平塚雷鳥（ひらつからいちょう）たちが結成した組織を何というか。,新婦人協会
1923年におこり，東京や横浜に大きな被害をあたえた災害を何というか。,関東大震災
1925年に主要都市で始まり，新聞と並んで有力なメディアとなったものは何か。,ラジオ放送
理想主義や人道主義をとなえた，志賀直哉らが主流となった文学の一派を何というか。,白樺派
労働者や農民の貧困のようすなどをえがいた，小林多喜ニなどによる文学を何というか。,プロレタリア文学
第一次世界大戦で連合国側に対して、ドイツ、オーストリア、トルコを中心とする国々を何というか。,同盟国側
戦争で国民と経済，科学技術や資源を総動員して、国力を使い果たすことを何というか。,総力戦
1917年のロシア革命を指導し，社会主義を唱える世界最初の政府をつくった人物はだれか。,レ一ニン
レ一ニンのあとに指導者となり、「五か年計画」を成功させて権力を固め独裁を行った人物はだれか。,スタ一リン
ロシア革命の影響をおそれた日本，アメリカ、イギリス、フランスなどがロシア東部へ出兵したできごとを何というか。,シベリア出兵
民族自決を唱え、国際連盟の設立を提案したアメリカの大統領はだれか。,ウィルソン
国民主権、男女の普通選挙制、労動者の団結権などを規定したワイマール憲法は、どこの国で定められたか,ドイツ
1919年に中国で反日運動がおこり、さらに帝国主義に反対する国民運動へと発展したことを何というか。,五・四運動
民族独立をめざしての中国国民党と協力した政党を何というか。,中国共産党
ガンディーの指導のもとで、イギリスに対して完全な自治を求める運動がおこった国はどこか。,インド
藩閥の桂内閣に反対して、新聞や知識人がおし進めた、議会中心の政治を求める運動を何というか。,第一次護憲運動
主権は国家にあり、天皇は国家の最高機閲として憲法に従って統治するという天皇機関説を唱えた人物はだれか。,美濃部達吉
第一次世界大戦によって、日本の経済は好景気をむかえた。この好景気を何と呼んだか。,大戦景気
1918年に富山県の漁村の主婦たちがおこした騒動をきっかけに、各地に広まった騒動を何というか。,米騒動
1920年に日本で最初に行われた，労働者による大規模な集会を何というか。,メ一デ一
平塚らいてうや市川房枝が女性の政治活動の自由などをめざして、1924年に結成した組織を何というか。,新婦人協会
被差別部落の人々が自らの力で平等を勝ち取り、差別からの解放をめざして結成した組織を何というか。,全国水平社
1925年に制定された、満25歳以上の男子に選挙権をあたえた法律を何というか,普通選挙法
共産主義に対する取りしまりを強化するために、1925年に制定された法律を何というか。,治安維持法
人道主義の理想をかかげた白樺派の中心作家で、「暗夜行路（あんやこうろ）」 などをあらわした文学者はだれか。,志賀直哉
「羅生門」，「地獄変」 などの知性的な短編小説で人々に新鮮な印象をあたえた文学者はだれか。,芥川龍之介
「善の研究」で東洋と西洋の哲学を統一した哲学者はだれか。,西田幾多郎
1929年，アメリカの株式市場で株価が大暴落し，不景気が世界中に広がった。このことを何というか。,世界恐慌
世界恐慌を乗り越えるため，公共事業をおこすなどして景気回復を図ろうとしたアメリカの政策を何というか。,ニューディール政策
世界恐慌から立ち直るため， イギリスなどでとられた，植民地などとの貿易を拡大し，他国の商品をしめ出した政策を何というか。,ブロック経済
「五か年計画」とよばれる計画経済を推し進め，世界恐慌の影響を受けなかった国はどこか。,ソ連
ドイツで1933年に政権をにぎった，ナチス（国民社会主義ドイツ労働者党)の指導者はだれか。,ヒ卜ラー
イタリアで1922年に政権をにぎった，ファシスト党の指導者はだれか。,ムッソリーニ
ヒトラーやムッソリーニの指導者が行った，民主主義や自由主義を否定する全体主義の体制を何というか。,ファシズム
中国で，国民党を率いて軍閥を倒し、国内の統一を進めた人物はだれか。,蒋介石
1931年，日本の関東軍が柳条湖（りゅうじょうこ）事件をおこして満州全土を占領したことを何というか。,満州事変
満州事変の翌年，中国東北部を占領した関東軍によってつくられた国を何というか。,満州国
満州国の国の不承認とこの地からの日本軍の撤兵を勧告されたため，日本が脱退した国際機関はなにか？,国際連盟
1932年に，犬養毅首相が海軍の青年将校らに暗殺された事件を何というか？,五・一五事件
1936年に，軍事政権の樹立をめざした陸軍の青年将校らがおこした事件を何というか。,ニ・ニ六事件
盧溝橋（ろこうきょう）事件をきっかけに始まった，中国との全面的な戦争を何というか。,日中戦争
日本軍が国民政府の首都を占領した際，多数の中国人の市民を殺害したできごとを何というか。,南京事件
1938年に資源と国民のすべてを戦争目的のために，議会の議決なく政府が動員できるようにした法律を何というか。,国家総動員法
1940年，政党や政治団体は解散し，ある組織にまとめられた。この組織を何というか。,大政翼賛会
朝鮮の人々を日本に同化させようとして，日本政府が行った政策を何というか？,皇民化
ドイツがポーランドに侵攻したのをきっかけに始まった戦争を何というか。,第二次世界大戦
第二次世界大戦が始まったのは何年のことか,1939年
ドイツはある民族を徹底的に差別し，強制収容所に送るなどして多くの人々を殺害した。この民族を何というか,ユダヤ人
1941年にアメリカがイギリスとともに発表した，平和と安全を守ろうという反ファシズムを内容とする憲章を何というか。,大西洋憲章
日本が1940年に三国同盟を結んだ国は，ドイツともう1つはどこか。,イタリア
"1941年, 北方の安全をはかるために，日本がソ連と結んだ条約を何というか。",日ソ中立条約
日本軍がマレー半島への上陸とハワイの真珠湾を攻撃して始まった戦争を何というか。,太平洋戦争
太平洋戦争の末期，空襲をさけるため，大都市では小学生を安全と思われる地方に集団で移住させた。このことを何というか。,集団疎開
国内でただ1か所，大規模な地上戦が行われ，12万人以上の県民が亡くなったのはどこか。,沖縄
アメリカ・イギリス・ソ連の代表がベルリン郊外で会談し，日本の無条件降伏などを内容とする宣言を発表した。この宣言を何というか。,ポツダム宣言
1945年8月6日，アメリカ軍によって世界で最初に使用された核兵器を何というか,原子爆弾
原子爆弾の兵器が初めて使用された都市はどこか。,広島
日本政府がポツダム宣言を受け入れて，昭和天皇がラジオ放送を通じて国民に降伏を伝えたのは，1945年の何月何日か。,８月１５日
1929年にニューヨークの株式市場の株価が暴落したことから始まった世界的な不景気と経済の混乱を何というか。,世界恐慌
世界恐慌に対応するためにアメリカのルーズベルト大統領がとった、公共事業で失業者を助け，労働組合を保護する政策を何というか。,ニューディ一ル（新規まき直し）
「五か年計画」を推進し、世界恐慌の影響を受けることなく成長をとげたソ連の経済政策を何というか。,計画経済
 イタリアのムッソリーニが率いて、国民の不満をあおりながら、政権をにぎって独裁を行った政党を何というか。,ファシスト党
ドイツのヒトラーが率いて，ドイツ民族の優秀さを強調する宣伝活動で支持を得て，政権をにぎった政党を何というか。,ナチス（国民社会主義ドイツ労働者党）
1927年に日本で取りつけさわぎがおこり、多くの銀行が休業や倒産に追い込まれたことを何というか。,金融恐慌
1927年に中国国民党を率いて、南京に国民政府を樹立し、中国をほぼ統一した人物はだれか。,蒋介石
関東軍が満州の主要部を占領して満州国を建国した際、元首にした清の最後の皇帝はだれか。,溥儀
1937年に北京郊外の盧溝橋付近で日中両国軍が武力衝突した事件をきっかけにして始まった戦争を何というか。,日中戦争
中国で内戦を続けていた国民党と共産党が、日本の侵略に対抗するために結成した組織を何というか。,抗日民族統一戦線
朝鮮の人々に姓名のあらわし方を日本式に改めさせたことを何というか。,創氏改名
1940年にドイツ、イタリア、日本が結んだ軍事同盟を何というか。,日独伊三国同盟
第二次世界大戦でファシズムのドイツ， イタリアなどからなる国々を何というか。,枢軸国
第二次世界大戦で、アメリカ、イギリス、ソ連、中国などからなる国々を何というか。,連合国
ドイツの占領政策に対して、ヨーロッパ各地でおこったドイツへの協力拒否や抵抗運動を何というか。,レジスタンス
1941年に、日本は北方の安全を確保するためにある国と中立条約を結んだ。この条約を結んだ国はどこか。,ソ連
日本が，アジアから欧米の植民地期支配を打破し、アジアの諸民族だけで繁栄しようと主張して建設を唱えたものを何というか。,大東亜共栄圏
日本が北部に軍を進め、その後南部を占領したインドシナを植民地にしていた国はどこか。,フランス
日本がハワイの真珠湾を奇襲攻撃し、イギリス領のマレー半島に上陸したことで始まった戦争を何というか。,太平洋戦争（アジア・太平洋戦争）
1942年6 月，太平洋のある海域で海戦が行われ、日本軍は敗北をきっした。この海戦を何というか。,ミッドウェー海戦
爆撃機による空から地上への攻撃は、東京、大阪、名古屋などほとんどの主要都市に対して行われた。この攻撃を何というか。,空襲
連合国が発表した、日本に無条件降伏を求める宣言を何というか。,ポツタム宣言
広島に続いて原子爆弾を投下され、14万人以上にのぼる死者の出た都市はどこか。,長崎
東京におかれた連合国軍最高司令官総司令部の略称を書け。,GHQ
選挙法の改正によって選挙権があたえられたのは，満何歳以上の男女か。,20歳以上
1945年，労働者の団結権や争議権を守るために制定された法律は何か。,労働組合法
1946年に公布され，翌年から施行された新しい憲法を何というか。,日本国憲法
戦前の体制を経済的に支えたとして，三井・三菱などの大企業が解体された。これを何というか。,財閥解体
それまでの封建的（ほうけんてき）な地主・小作人制度が改められ，多くの自作農家を生み出した改革を何というか。,農地改革
国際連合で，世界の平和と安全を維持する機関として設けられたものは何か。,安全保障理事会
東西両陣営の戦火を交えない厳しい対立を何というか。漢字2字で書け。,冷戦
中国共産党を率いた人物はだれか。,毛沢東
警察予備隊を強化して発足した組織を何というか。,自衛隊
1951年，日本がアメリカ・ イギリスなど48か国とのあいだに結んだ条約を何というか。,サンフランシスコ平和条約
1951年に，日本の安全と東アジアの平和を守るという目的で日米間で結ばれた条約を何というか。 ,日米安全保障条約
1955年に結成された自由民主党が，野党第一党の日本社会党と対立しながら，40年近くにわたって政権の座についていたことを何というか。,55年体制
日米安全保障条約の条約が1960年に改定されることをめぐっておきた，全国的な反対運動を何というか。,安保闘争
1955年に，植民地支配から脱して独立したアジア・アフリカ諸国の代表が，インドネシアに集まって開いた会議を何というか。,アジア・アフリカ会議（バンドン会議）
１９６２年にカリブ海の島国におけるアメリカとソ連の厳しい対立で核戦争の危機が目前にせまった出来事を何というか,キューバ危機
1967年、ヨーロッパで人や物資の移動の自由化と市場の統合のために発足した国際機構を何というか？,ヨーロッパ共同体
南北に分かれていたベトナムに，アメリカが軍事的に介入したことでおこった戦争を何というか。,ベトナム戦争
1956年，日本がソ連との国交を・回復するために調印したものを何というか？,日ソ共同宣言
日ソ共同宣言でソ連との国交を回復した日本が，同じ年に加盟を認められた国際機関は何か。,国際連合
1965年，日本と韓国の間に結ばれ，経済協力などを約束した条約を何というか。,日韓基本条約
1972年に，中華人民共和国が中国を代表する政府であるとし，国交を回復するために調印されたものを何というか。,日中共同声明
1978年，中国との関係をさらに深くするために結ばれた条約を何というか,日中平和友好条約
沖縄の返還に際して，政府は核兵器を「持たず，つくらず，持ちこませず」の三原則を国会で決議した。この三原則を何というか,非核三原則
1950年代なかばから，日本経済の急速な発展や変化が続いたことを何というか。,高度経済成長
高度経済成長の時期に電気冷蔵庫・電気洗濯機とともに普及した家庭電化製品は何か,テレビ
東京オリンピックが開催されたのは何年のことか。,1964年
1967年に公害防止のために制定された法律を何というか。,公害対策基本法
1971年に，公害防止や環境保全のために設置された国の機関を何というか。,環境庁
1973年，アラブ諸国の石油戦略により，日本経済が大きな打撃を受けたことを何というか。,石油危機
石油危機（オイルショック）のきっかけになった戦争を何というか。,第四次中東戦争
敗戦後、ソ連によって占拠された国後島、択捉島、歯舞群島， 色丹島をまとめて何というか。,北方領土
日本を占領して、さまざまな民主化政策を進めた連合国軍最高司令官総司令部の最高司令官はだれか。,マッカ一サー
GHQは戦争犯罪人（戦犯）と見なした軍や政府などの指導者を裁判にかけた。この裁判を何というか。,極東国際軍事裁判（東京裁判）
1945年に、労働者の団結権を認める法律が制定された。この法律を何というか。,労働組合法
日本国憲法の三つの基本原理は，国民主権と平和主義ともう一つは何か,基本的人権の尊重
民主主義の教育の基本を示し、教育の機会均等や義務教育、男女共学などについて定めた法律を何というか。,教育基本法
改正されて、個人の尊厳と男女の平等にもとづく新たな家族制度について定めた法律を何というか。,民法
1945年につくられた国際連合（国連）に設けられた、世界の平和と安全を維持するための機関を何というか。,安全保障理事会
アメリカを中心とする西陣営とソ連を中心とする東側陣営の対立を何というか。,冷たい戦争（冷戦）
冷たい戦争の東西両陣営の対立によって東西に分断され、西測が壁に囲まれた、ドイツの都市はどこか。,ベルリン
毛沢東の率いる共産党が蒋介石の率いる国民党との内戦に勝利して建てた国を何というか。,中華人民共和国（中国）
日本の支配から解放された朝鮮の南部で、アメリカの支援で建国された国を何というか。,大韓民国（韓国）
南北に分断された朝鮮半島で北朝が大韓民国(韓国)に侵攻したことからおこった戦争を何というか。,朝鮮戦争
朝鮮戦争で、大量の軍需物資が日本で調達され，日本経済は好景気となった。この景気を何というか。,特需景気
1951年にサンフランシスコ平和条約が結ばれたとき、日本の全権をつとめた人物はだれか。,吉田茂
サンフランシスコ平和条約と同時に日本とアメリカとの間に結ばれた条約を何というか。,日米安全保障条約（安保条約）
1955年、インドネシアのバンドンで29か国が参加して開かれ、平和共存・民族独立をうったえた会議を何というか。,アジア・アフリカ会議
第二次世界大戦後、南北に分かれ、アメリカの介入で戰争が激化し、1975年に北が勝利し、1976年に統一された国はどこか。,ベトナム
安保闘争の直後に成立した池田勇人内閣がかかげた経済成提を積極的に推進するスローガンを何というか,所得倍増
高度経済成長の時期、重化学エが産業の主軸になり、おもなエネルギー源が石炭からかわった。このエネルギー源を何というか。,石油
高度経済成長の時期、国民の所得が増え、くらしが便利になった。このとき普及したテレビ、洗濯機、冷蔵庫などをまとめて何というか。,家庭電化製品
1964年の東京オリンビックに合わせて整備された交通網は、高速道路ともう一つは何か。,新幹線
経済成長は、農村などで人口が少なくなりすぎる現象をもたらした。この現象を何というか,過疎化
過密になった都市でおこった社会問題は、交通渋滞ともう一つは何か。,住宅不足
大気汚染や水質汚濁など、自然や生活環境が破壊される問題が各地で発生した。この問題を何というか。,公害問題
新潟水俣病、四日市ぜんそく、イタイイタイ病、水保病の裁判をまとめて何というか。,四大公害裁判
第四次中東戦争をきっかけに、石油価格が大幅に上昇し先進工業国の経済が不況になった。このできごとを何というか。,石油危機
1985年にソ連の新しい指導者に選ばれた人物はだれが。,ゴルバチョフ
ドイツのある都市につくられ，冷戦の象徴であった壁を何というか？,ベルリンの壁
毎年開かれている主要国首脳会議のことを何というか。,サミット
1993年に発足したヨーロッパ連合の略称を何というか。 ,EU
EUの加盟国（一部の国をのぞく）で使用されている共通通貨を何というか。,ユーロ
1989年に発足したアジア太平洋経済協力会議の略称を何というか。,APEC
1990年にイラクが隣国のクウェートに侵攻したため，翌年アメリカなど多国籍軍がイラクを攻撃した戦争を何というか。,湾岸戦争
2001年にニューヨークなどでおきたテロ行為を何というか。,アメリカ同時多発テロ
2003年、アメリカとイギリスがイラクを攻撃し，政権を崩壊させた戦争を何というか。,イラク戦争
2002年に日本の総理大臣がはじめて訪れ，この国による日本人拉致問題が明らかになった国はどこか。,北朝鮮
1993年に非自民党の内閣が生まれたことで終了した政治体制を何というか。,５５年体制
2009年，衆参両議院で第一党となり，自民党にかわって政権をになうことになった党はどこか。,民主党
1980年代に株価や地価が急激に上昇した，日本経済の好景気を何という？,バブル経済
バブル経済の崩壊後，日本経済は長い期間にわたって不景気になった。このことを何というか。,平成不況
1997年，地球温暖化防止京都会議で採択された，二酸化炭素の排出量の削減目標が定められたものを何というか。,京都議定書
アメリカのブッシュ大統領とゴルバチョフ共産党書記長がマル夕島で会談し，宣言したことは何か。,冷戦の終結
1975年に始まり、西側先進諸国の首脳とEUの委員長が参加して毎年開催されてきた国際会議を何というか。,主要国首脳会議
1989年に発足したAPECの正式な名称を何というか。,アジア太平洋経済協力会議
2001年9 月11日、アメリカでおこり、多くの死者を出し、大きな被害が出たできごとを何というか。,同時多発テロ
地域紛争を解決するために行われている国連の活動を何というか。,平和維持活動（PKO）
多数の日本人を不法に拉致したとして問題となっている国はどこか。,北朝鮮（朝鮮民主主義人民共和国）
1980年代末、投機によって株式と土地の価格が異常に高くなる不健全な好景気が発生した。この経済の動きを何というか,バブル景気
部落差別や、アイヌの人々、在日韓国・朝鮮人などに対する差別や偏見をなくすために尊重しなければならないのは何か。,人権
子どもの出生率が低く，総人口に対する高齢者の割合が大きい社会を何というか。,少子高齢社会
国境をこえる経済活動や世界中に瞬時に情報が移動するなど、世界が一体化していることを何というか。,グロ一バル化
二酸化炭素などの温室効果ガスを排出し、海面の上昇や農作物の不作などの問題を引きおこしている現象を何というか。,地球温暖化
グロ一バル化の中で、わたしたちが地球市民としての意識を持ち、築きあげなければならない社会とはどのような社会か。,持続可能な社会
